OTU,shift,Day,Treatment
OTU.4537,,7,13CCPS
OTU.1010,0.008894013360292385,7,13CCPS
OTU.1011,-0.014565110193090591,7,13CCPS
OTU.2330,0.027672745430233014,7,13CCPS
OTU.1012,0.010840285881442036,7,13CCPS
OTU.2331,0.006149496916929342,7,13CCPS
OTU.1013,-0.015562534041171805,7,13CCPS
OTU.2332,-0.0009335783976915923,7,13CCPS
OTU.512,0.001999329676841688,7,13CCPS
OTU.2333,,7,13CCPS
OTU.2334,,7,13CCPS
OTU.2335,,7,13CCPS
OTU.5456,,7,13CCPS
OTU.1018,-0.011047780449159994,7,13CCPS
OTU.2489,-0.020590185545008577,7,13CCPS
OTU.1019,-0.016397369777747528,7,13CCPS
OTU.515,-0.004347970399136258,7,13CCPS
OTU.2486,,7,13CCPS
OTU.5459,,7,13CCPS
OTU.4534,,7,13CCPS
OTU.4535,,7,13CCPS
OTU.4536,,7,13CCPS
OTU.1017,,7,13CCPS
OTU.4530,,7,13CCPS
OTU.4531,,7,13CCPS
OTU.4532,-0.0040124417670834855,7,13CCPS
OTU.4533,,7,13CCPS
OTU.4538,,7,13CCPS
OTU.4539,,7,13CCPS
OTU.517,-0.009493670719618263,7,13CCPS
OTU.6057,,7,13CCPS
OTU.418,-0.009870988156533311,7,13CCPS
OTU.419,0.0009000641876302229,7,13CCPS
OTU.4145,,7,13CCPS
OTU.4144,,7,13CCPS
OTU.4147,,7,13CCPS
OTU.1466,-0.006222840019589615,7,13CCPS
OTU.1461,-0.015540878501463018,7,13CCPS
OTU.1460,,7,13CCPS
OTU.1463,0.001461925408416942,7,13CCPS
OTU.1462,0.005181856894117098,7,13CCPS
OTU.4149,-0.0009544578924776115,7,13CCPS
OTU.1468,-0.032548128699354306,7,13CCPS
OTU.414,0.010490831443079385,7,13CCPS
OTU.415,-0.017922488672100334,7,13CCPS
OTU.5810,,7,13CCPS
OTU.5811,,7,13CCPS
OTU.5812,,7,13CCPS
OTU.5813,,7,13CCPS
OTU.5814,,7,13CCPS
OTU.5815,,7,13CCPS
OTU.5816,,7,13CCPS
OTU.5817,,7,13CCPS
OTU.5818,,7,13CCPS
OTU.2847,,7,13CCPS
OTU.2844,,7,13CCPS
OTU.2845,,7,13CCPS
OTU.2842,,7,13CCPS
OTU.2843,,7,13CCPS
OTU.2840,,7,13CCPS
OTU.2841,,7,13CCPS
OTU.416,-0.00579008642889578,7,13CCPS
OTU.417,0.0018613366703350565,7,13CCPS
OTU.4857,,7,13CCPS
OTU.4856,,7,13CCPS
OTU.4855,,7,13CCPS
OTU.4854,,7,13CCPS
OTU.4853,,7,13CCPS
OTU.4852,,7,13CCPS
OTU.4851,,7,13CCPS
OTU.4850,,7,13CCPS
OTU.2137,,7,13CCPS
OTU.4859,-0.010278892002824946,7,13CCPS
OTU.4858,,7,13CCPS
OTU.1009,-0.009781507274498003,7,13CCPS
OTU.6042,,7,13CCPS
OTU.6043,,7,13CCPS
OTU.6040,-0.0004747910355977769,7,13CCPS
OTU.6041,,7,13CCPS
OTU.6046,-0.0135812995868978,7,13CCPS
OTU.6047,,7,13CCPS
OTU.6044,,7,13CCPS
OTU.6045,0.005709978261730919,7,13CCPS
OTU.450,-0.0005236879561889562,7,13CCPS
OTU.103,-0.006717460535848652,7,13CCPS
OTU.100,0.003403099026963785,7,13CCPS
OTU.101,-0.004793148676398129,7,13CCPS
OTU.106,-0.0018749604774781492,7,13CCPS
OTU.107,0.014976876858379784,7,13CCPS
OTU.104,-0.0002414848993723684,7,13CCPS
OTU.105,-0.0027571611690553333,7,13CCPS
OTU.2464,-0.001299711634446643,7,13CCPS
OTU.2465,,7,13CCPS
OTU.108,-0.00314179851031815,7,13CCPS
OTU.2467,,7,13CCPS
OTU.2460,,7,13CCPS
OTU.2461,,7,13CCPS
OTU.2462,-0.005688086073377896,7,13CCPS
OTU.2463,,7,13CCPS
OTU.6049,,7,13CCPS
OTU.4709,,7,13CCPS
OTU.4708,,7,13CCPS
OTU.4707,,7,13CCPS
OTU.4706,-0.0035739539598194092,7,13CCPS
OTU.4705,0.002481982565178731,7,13CCPS
OTU.4704,-0.0008141782794379715,7,13CCPS
OTU.4703,,7,13CCPS
OTU.4702,,7,13CCPS
OTU.4701,,7,13CCPS
OTU.4700,,7,13CCPS
OTU.613,0.0002264199758648111,7,13CCPS
OTU.610,-0.014543258940323822,7,13CCPS
OTU.2288,,7,13CCPS
OTU.2289,,7,13CCPS
OTU.611,-0.0003903755385725738,7,13CCPS
OTU.2280,,7,13CCPS
OTU.2281,-0.000360150140751081,7,13CCPS
OTU.2282,,7,13CCPS
OTU.2283,,7,13CCPS
OTU.2284,-0.012732254074670157,7,13CCPS
OTU.2285,,7,13CCPS
OTU.2286,-0.010765295143188247,7,13CCPS
OTU.2287,-0.01011093190125556,7,13CCPS
OTU.616,-0.00039493365814990966,7,13CCPS
OTU.1465,-0.00706858142237099,7,13CCPS
OTU.5038,,7,13CCPS
OTU.5039,,7,13CCPS
OTU.5036,,7,13CCPS
OTU.5037,,7,13CCPS
OTU.5034,,7,13CCPS
OTU.5035,,7,13CCPS
OTU.5032,,7,13CCPS
OTU.5033,,7,13CCPS
OTU.5030,,7,13CCPS
OTU.5031,,7,13CCPS
OTU.4146,,7,13CCPS
OTU.4141,,7,13CCPS
OTU.4140,,7,13CCPS
OTU.4143,,7,13CCPS
OTU.4142,,7,13CCPS
OTU.5159,,7,13CCPS
OTU.5158,0.005042513236889423,7,13CCPS
OTU.6125,,7,13CCPS
OTU.5151,,7,13CCPS
OTU.5150,,7,13CCPS
OTU.5153,,7,13CCPS
OTU.5152,0.001908637736773633,7,13CCPS
OTU.5155,,7,13CCPS
OTU.5154,,7,13CCPS
OTU.5157,,7,13CCPS
OTU.5156,,7,13CCPS
OTU.1469,,7,13CCPS
OTU.4148,,7,13CCPS
OTU.6124,,7,13CCPS
OTU.6127,,7,13CCPS
OTU.6126,,7,13CCPS
OTU.2703,-0.0068325514581255575,7,13CCPS
OTU.555,-0.0056954117239416124,7,13CCPS
OTU.6121,,7,13CCPS
OTU.554,0.004777766524711513,7,13CCPS
OTU.4288,,7,13CCPS
OTU.4289,,7,13CCPS
OTU.4282,,7,13CCPS
OTU.4283,-0.0012695471451327212,7,13CCPS
OTU.4280,,7,13CCPS
OTU.4281,,7,13CCPS
OTU.4286,,7,13CCPS
OTU.4287,,7,13CCPS
OTU.4284,,7,13CCPS
OTU.4285,,7,13CCPS
OTU.557,-0.011869705607553183,7,13CCPS
OTU.3702,,7,13CCPS
OTU.3703,,7,13CCPS
OTU.3700,,7,13CCPS
OTU.3701,,7,13CCPS
OTU.3706,,7,13CCPS
OTU.3707,,7,13CCPS
OTU.3704,,7,13CCPS
OTU.3705,,7,13CCPS
OTU.3258,,7,13CCPS
OTU.3259,,7,13CCPS
OTU.3708,,7,13CCPS
OTU.3709,,7,13CCPS
OTU.5391,,7,13CCPS
OTU.6122,,7,13CCPS
OTU.2509,-0.0007703553951448061,7,13CCPS
OTU.551,-0.012325496754881815,7,13CCPS
OTU.6033,,7,13CCPS
OTU.550,-0.014193125192372591,7,13CCPS
OTU.6196,,7,13CCPS
OTU.2073,,7,13CCPS
OTU.2072,,7,13CCPS
OTU.2071,-0.0009335783976915923,7,13CCPS
OTU.2070,,7,13CCPS
OTU.2077,,7,13CCPS
OTU.552,0.002106525774719259,7,13CCPS
OTU.2075,-0.020456309848084997,7,13CCPS
OTU.2074,,7,13CCPS
OTU.861,0.00033407736364976515,7,13CCPS
OTU.860,0.009898556063996145,7,13CCPS
OTU.2079,,7,13CCPS
OTU.2078,,7,13CCPS
OTU.865,0.0037333664458245597,7,13CCPS
OTU.864,0.01254089708548145,7,13CCPS
OTU.867,-0.01279696063956548,7,13CCPS
OTU.866,-9.862806180738204e-05,7,13CCPS
OTU.6129,,7,13CCPS
OTU.717,,7,13CCPS
OTU.716,-0.0064171038438205485,7,13CCPS
OTU.715,-0.0024474600105364175,7,13CCPS
OTU.714,-0.028411813340731618,7,13CCPS
OTU.713,,7,13CCPS
OTU.712,-0.008606621555107496,7,13CCPS
OTU.711,7.752400669636117e-06,7,13CCPS
OTU.710,-0.0063393455760640816,7,13CCPS
OTU.719,-0.009252361274787013,7,13CCPS
OTU.718,0.0032944486582051624,7,13CCPS
OTU.2617,,7,13CCPS
OTU.2616,,7,13CCPS
OTU.2615,0.018393971988007074,7,13CCPS
OTU.2614,0.020427055001030148,7,13CCPS
OTU.2613,0.005777180526514991,7,13CCPS
OTU.2612,-0.007769732089169201,7,13CCPS
OTU.2611,-0.02007436610336688,7,13CCPS
OTU.2610,,7,13CCPS
OTU.6128,,7,13CCPS
OTU.2619,,7,13CCPS
OTU.2618,,7,13CCPS
OTU.6032,,7,13CCPS
OTU.573,0.018817469851122315,7,13CCPS
OTU.572,-0.012753291455885885,7,13CCPS
OTU.6149,,7,13CCPS
OTU.579,-0.005142873166576134,7,13CCPS
OTU.578,-0.009780066577717461,7,13CCPS
OTU.67,9.494180145108722e-05,7,13CCPS
OTU.4518,,7,13CCPS
OTU.4519,,7,13CCPS
OTU.4512,0.0077342607081427595,7,13CCPS
OTU.4513,,7,13CCPS
OTU.4510,,7,13CCPS
OTU.4511,,7,13CCPS
OTU.4516,,7,13CCPS
OTU.4517,,7,13CCPS
OTU.4514,-0.014819428627621756,7,13CCPS
OTU.4515,,7,13CCPS
OTU.3889,,7,13CCPS
OTU.3888,,7,13CCPS
OTU.3885,,7,13CCPS
OTU.3884,,7,13CCPS
OTU.3887,,7,13CCPS
OTU.3886,,7,13CCPS
OTU.3881,,7,13CCPS
OTU.3880,,7,13CCPS
OTU.3883,,7,13CCPS
OTU.3882,,7,13CCPS
OTU.1177,-0.00438678108158852,7,13CCPS
OTU.2848,,7,13CCPS
OTU.1176,0.011642452966014183,7,13CCPS
OTU.2849,,7,13CCPS
OTU.1175,-0.009689111698267583,7,13CCPS
OTU.2846,,7,13CCPS
OTU.1174,-0.022298468599695642,7,13CCPS
OTU.28,0.00591873929517539,7,13CCPS
OTU.29,-0.0012688627835102384,7,13CCPS
OTU.5819,,7,13CCPS
OTU.24,0.004068237013030718,7,13CCPS
OTU.25,-0.0007267367694270277,7,13CCPS
OTU.26,-0.004724963083018174,7,13CCPS
OTU.27,-0.005642620259341813,7,13CCPS
OTU.20,-0.009214796159952687,7,13CCPS
OTU.21,-0.0007587774498836186,7,13CCPS
OTU.22,0.0009556291765953073,7,13CCPS
OTU.23,0.0004579880254278468,7,13CCPS
OTU.2213,,7,13CCPS
OTU.1171,,7,13CCPS
OTU.2212,,7,13CCPS
OTU.1170,0.011291218778972656,7,13CCPS
OTU.2211,,7,13CCPS
OTU.2210,,7,13CCPS
OTU.6048,,7,13CCPS
OTU.2217,-0.0075929758275015136,7,13CCPS
OTU.2216,,7,13CCPS
OTU.5535,,7,13CCPS
OTU.5534,,7,13CCPS
OTU.6222,,7,13CCPS
OTU.1179,-0.015398165779644701,7,13CCPS
OTU.6223,-0.024463853705931182,7,13CCPS
OTU.1178,,7,13CCPS
OTU.2219,,7,13CCPS
OTU.5538,-0.018853941916626704,7,13CCPS
OTU.6226,,7,13CCPS
OTU.6227,,7,13CCPS
OTU.6224,,7,13CCPS
OTU.6225,,7,13CCPS
OTU.2824,-0.008097155316905136,7,13CCPS
OTU.5837,,7,13CCPS
OTU.5834,,7,13CCPS
OTU.5835,,7,13CCPS
OTU.5832,,7,13CCPS
OTU.5833,,7,13CCPS
OTU.5830,,7,13CCPS
OTU.5831,,7,13CCPS
OTU.2828,,7,13CCPS
OTU.2829,,7,13CCPS
OTU.5838,,7,13CCPS
OTU.5839,,7,13CCPS
OTU.5424,,7,13CCPS
OTU.5427,-0.03088537703182581,7,13CCPS
OTU.799,-0.014426491844466538,7,13CCPS
OTU.798,,7,13CCPS
OTU.5426,,7,13CCPS
OTU.797,-0.01495580861540069,7,13CCPS
OTU.796,0.0015870538002886736,7,13CCPS
OTU.795,-0.019717065781079457,7,13CCPS
OTU.5209,,7,13CCPS
OTU.794,-0.01574545921116477,7,13CCPS
OTU.5208,,7,13CCPS
OTU.793,-0.012105027082333297,7,13CCPS
OTU.792,-0.01852614495635163,7,13CCPS
OTU.322,-0.004222649958476987,7,13CCPS
OTU.791,-0.01453651849845028,7,13CCPS
OTU.1644,,7,13CCPS
OTU.790,0.012483944878793896,7,13CCPS
OTU.320,-1.73830438656708e-05,7,13CCPS
OTU.1217,,7,13CCPS
OTU.321,-0.0064204014738635795,7,13CCPS
OTU.326,-0.0037554975391167478,7,13CCPS
OTU.327,0.022656270824125357,7,13CCPS
OTU.2921,,7,13CCPS
OTU.3069,,7,13CCPS
OTU.3068,,7,13CCPS
OTU.324,-0.0027897758484023427,7,13CCPS
OTU.2920,,7,13CCPS
OTU.3063,0.037213474884010056,7,13CCPS
OTU.3062,,7,13CCPS
OTU.3061,,7,13CCPS
OTU.3060,,7,13CCPS
OTU.3067,,7,13CCPS
OTU.3066,,7,13CCPS
OTU.3065,,7,13CCPS
OTU.3064,,7,13CCPS
OTU.2922,,7,13CCPS
OTU.5423,,7,13CCPS
OTU.2925,,7,13CCPS
OTU.2924,,7,13CCPS
OTU.2442,,7,13CCPS
OTU.2443,,7,13CCPS
OTU.478,0.007026193220120325,7,13CCPS
OTU.479,0.004807868308830177,7,13CCPS
OTU.4879,,7,13CCPS
OTU.4878,,7,13CCPS
OTU.2444,-0.014447288810260472,7,13CCPS
OTU.2445,,7,13CCPS
OTU.4875,,7,13CCPS
OTU.473,-0.0047549780329188,7,13CCPS
OTU.470,-0.016196287358251515,7,13CCPS
OTU.471,-0.012266146793374455,7,13CCPS
OTU.476,0.0034704270238212764,7,13CCPS
OTU.4870,-0.0239121923171004,7,13CCPS
OTU.4873,,7,13CCPS
OTU.4872,,7,13CCPS
OTU.4725,,7,13CCPS
OTU.4724,,7,13CCPS
OTU.4727,0.012199643794658765,7,13CCPS
OTU.1930,-0.02803511112993573,7,13CCPS
OTU.5422,,7,13CCPS
OTU.1936,,7,13CCPS
OTU.1935,-0.00014976173776748425,7,13CCPS
OTU.4722,,7,13CCPS
OTU.1939,,7,13CCPS
OTU.1938,,7,13CCPS
OTU.4729,,7,13CCPS
OTU.4728,,7,13CCPS
OTU.6036,,7,13CCPS
OTU.5588,,7,13CCPS
OTU.5589,,7,13CCPS
OTU.5586,,7,13CCPS
OTU.5587,,7,13CCPS
OTU.5584,,7,13CCPS
OTU.5585,,7,13CCPS
OTU.5582,,7,13CCPS
OTU.5583,,7,13CCPS
OTU.5580,-0.012407798442711115,7,13CCPS
OTU.5581,,7,13CCPS
OTU.5054,0.0018108995589256605,7,13CCPS
OTU.5055,,7,13CCPS
OTU.5056,,7,13CCPS
OTU.5057,,7,13CCPS
OTU.5050,,7,13CCPS
OTU.5051,,7,13CCPS
OTU.5052,,7,13CCPS
OTU.5053,,7,13CCPS
OTU.5791,,7,13CCPS
OTU.5058,,7,13CCPS
OTU.5059,,7,13CCPS
OTU.5428,,7,13CCPS
OTU.5139,,7,13CCPS
OTU.5138,,7,13CCPS
OTU.5137,,7,13CCPS
OTU.5136,,7,13CCPS
OTU.5135,,7,13CCPS
OTU.5134,,7,13CCPS
OTU.5133,,7,13CCPS
OTU.5132,,7,13CCPS
OTU.5131,,7,13CCPS
OTU.5130,-0.010959096038977156,7,13CCPS
OTU.4260,,7,13CCPS
OTU.1341,-0.03192613751655604,7,13CCPS
OTU.1342,,7,13CCPS
OTU.4263,,7,13CCPS
OTU.1344,-0.0140359638901979,7,13CCPS
OTU.4265,,7,13CCPS
OTU.1346,-0.021389825639598348,7,13CCPS
OTU.1347,-0.017139623643362523,7,13CCPS
OTU.1348,0.010611915132497929,7,13CCPS
OTU.1349,-0.009726897840871995,7,13CCPS
OTU.3276,,7,13CCPS
OTU.3277,,7,13CCPS
OTU.3274,,7,13CCPS
OTU.3275,,7,13CCPS
OTU.3272,,7,13CCPS
OTU.3273,0.0017078745291223552,7,13CCPS
OTU.3270,0.01860555883644799,7,13CCPS
OTU.3271,,7,13CCPS
OTU.3278,,7,13CCPS
OTU.3279,,7,13CCPS
OTU.5548,,7,13CCPS
OTU.1696,-0.02546987662048128,7,13CCPS
OTU.1697,0.00724797308104419,7,13CCPS
OTU.1694,,7,13CCPS
OTU.1695,-0.022828337849864377,7,13CCPS
OTU.1692,,7,13CCPS
OTU.1693,,7,13CCPS
OTU.1690,,7,13CCPS
OTU.1691,,7,13CCPS
OTU.1698,0.016775661997002755,7,13CCPS
OTU.1699,-0.0050824750539359975,7,13CCPS
OTU.2059,-0.009742423096412045,7,13CCPS
OTU.2058,,7,13CCPS
OTU.801,0.04326495671282915,7,13CCPS
OTU.800,0.007550578286524168,7,13CCPS
OTU.807,-0.0062600079297718825,7,13CCPS
OTU.806,-0.006149752015166987,7,13CCPS
OTU.805,-0.017620246053011268,7,13CCPS
OTU.804,0.008348825207111332,7,13CCPS
OTU.2051,,7,13CCPS
OTU.2050,,7,13CCPS
OTU.2053,0.00913951690690551,7,13CCPS
OTU.2052,,7,13CCPS
OTU.2055,,7,13CCPS
OTU.2054,0.011881434346237896,7,13CCPS
OTU.2057,-0.008838791637997723,7,13CCPS
OTU.2056,-0.010845432127946752,7,13CCPS
OTU.2587,0.017371878238970018,7,13CCPS
OTU.2586,0.001109730053195257,7,13CCPS
OTU.2585,,7,13CCPS
OTU.2584,,7,13CCPS
OTU.2583,,7,13CCPS
OTU.2582,,7,13CCPS
OTU.2581,-0.023437187679135052,7,13CCPS
OTU.2580,,7,13CCPS
OTU.2589,,7,13CCPS
OTU.2588,,7,13CCPS
OTU.6107,,7,13CCPS
OTU.3188,-0.01066752026578599,7,13CCPS
OTU.3189,,7,13CCPS
OTU.5752,,7,13CCPS
OTU.3184,0.0077342607081427595,7,13CCPS
OTU.3185,,7,13CCPS
OTU.3186,,7,13CCPS
OTU.3187,0.00015673023712947654,7,13CCPS
OTU.3180,,7,13CCPS
OTU.3181,0.00017775442070822045,7,13CCPS
OTU.3182,0.01984217594619242,7,13CCPS
OTU.2065,-0.012825517173795653,7,13CCPS
OTU.731,-0.008012579469603542,7,13CCPS
OTU.730,0.0035623579339321143,7,13CCPS
OTU.733,0.00042159987443368685,7,13CCPS
OTU.732,0.014689108827107056,7,13CCPS
OTU.2639,-0.0007538462065155294,7,13CCPS
OTU.2638,0.003785602070637495,7,13CCPS
OTU.737,0.0025650232083027635,7,13CCPS
OTU.736,-0.0169476920086018,7,13CCPS
OTU.2635,,7,13CCPS
OTU.2634,0.0032926581601357974,7,13CCPS
OTU.2637,-0.02939174027408198,7,13CCPS
OTU.2067,,7,13CCPS
OTU.2631,,7,13CCPS
OTU.2630,,7,13CCPS
OTU.2633,,7,13CCPS
OTU.2632,,7,13CCPS
OTU.2068,-0.018082255501516542,7,13CCPS
OTU.587,-0.015127646763593239,7,13CCPS
OTU.5754,,7,13CCPS
OTU.6105,,7,13CCPS
OTU.856,-0.001466700541784105,7,13CCPS
OTU.857,-0.01746911305683807,7,13CCPS
OTU.850,0.02032321367765122,7,13CCPS
OTU.851,0.018467534095751192,7,13CCPS
OTU.852,-0.0005116680374359639,7,13CCPS
OTU.6104,,7,13CCPS
OTU.853,0.011644988309346571,7,13CCPS
OTU.6103,,7,13CCPS
OTU.6102,,7,13CCPS
OTU.3863,,7,13CCPS
OTU.102,-0.003292038513780682,7,13CCPS
OTU.3861,,7,13CCPS
OTU.3860,0.013671273027576536,7,13CCPS
OTU.3867,,7,13CCPS
OTU.3866,,7,13CCPS
OTU.3865,,7,13CCPS
OTU.451,-0.007169658494067921,7,13CCPS
OTU.3869,,7,13CCPS
OTU.3868,,7,13CCPS
OTU.452,-0.007376761499998885,7,13CCPS
OTU.453,-0.005891437240875375,7,13CCPS
OTU.454,0.015635791135321764,7,13CCPS
OTU.6069,,7,13CCPS
OTU.455,0.007078911604264215,7,13CCPS
OTU.456,-0.018556479877369414,7,13CCPS
OTU.457,-0.003735174245507844,7,13CCPS
OTU.458,-0.0006628193087601097,7,13CCPS
OTU.459,0.0051777897840799,7,13CCPS
OTU.2466,,7,13CCPS
OTU.109,-0.005717823250025678,7,13CCPS
OTU.6064,,7,13CCPS
OTU.6065,,7,13CCPS
OTU.6066,-0.0006891090058716021,7,13CCPS
OTU.2808,,7,13CCPS
OTU.2809,,7,13CCPS
OTU.5858,,7,13CCPS
OTU.5859,,7,13CCPS
OTU.5854,,7,13CCPS
OTU.5855,,7,13CCPS
OTU.5856,,7,13CCPS
OTU.5857,,7,13CCPS
OTU.5850,,7,13CCPS
OTU.5851,,7,13CCPS
OTU.5852,-0.012856151770801905,7,13CCPS
OTU.5853,,7,13CCPS
OTU.6067,,7,13CCPS
OTU.3320,,7,13CCPS
OTU.3321,,7,13CCPS
OTU.3322,,7,13CCPS
OTU.6060,,7,13CCPS
OTU.3323,,7,13CCPS
OTU.3324,,7,13CCPS
OTU.3325,,7,13CCPS
OTU.3326,-0.009039805108067123,7,13CCPS
OTU.3327,,7,13CCPS
OTU.6061,,7,13CCPS
OTU.6138,,7,13CCPS
OTU.6139,,7,13CCPS
OTU.6062,,7,13CCPS
OTU.6063,,7,13CCPS
OTU.4099,,7,13CCPS
OTU.4098,-0.010345177872936429,7,13CCPS
OTU.2476,-0.012111524825671127,7,13CCPS
OTU.4093,,7,13CCPS
OTU.4092,,7,13CCPS
OTU.4091,,7,13CCPS
OTU.4090,,7,13CCPS
OTU.4097,,7,13CCPS
OTU.4096,,7,13CCPS
OTU.4095,,7,13CCPS
OTU.4094,,7,13CCPS
OTU.3513,,7,13CCPS
OTU.3512,,7,13CCPS
OTU.3511,,7,13CCPS
OTU.3510,0.002127735260988084,7,13CCPS
OTU.3517,0.0221351281678559,7,13CCPS
OTU.3516,,7,13CCPS
OTU.3515,,7,13CCPS
OTU.3514,,7,13CCPS
OTU.3049,,7,13CCPS
OTU.3048,,7,13CCPS
OTU.3519,-0.0025900567498058358,7,13CCPS
OTU.3518,,7,13CCPS
OTU.1127,,7,13CCPS
OTU.4893,,7,13CCPS
OTU.4892,,7,13CCPS
OTU.4891,,7,13CCPS
OTU.4890,,7,13CCPS
OTU.4897,,7,13CCPS
OTU.4896,,7,13CCPS
OTU.4895,,7,13CCPS
OTU.4894,,7,13CCPS
OTU.4899,,7,13CCPS
OTU.4898,,7,13CCPS
OTU.4215,,7,13CCPS
OTU.4214,,7,13CCPS
OTU.4217,,7,13CCPS
OTU.4216,,7,13CCPS
OTU.4211,,7,13CCPS
OTU.1330,0.04147095179729532,7,13CCPS
OTU.5409,,7,13CCPS
OTU.4213,,7,13CCPS
OTU.4212,,7,13CCPS
OTU.5408,,7,13CCPS
OTU.4219,-0.0025900567498058358,7,13CCPS
OTU.4218,,7,13CCPS
OTU.1919,-0.006406564478941057,7,13CCPS
OTU.1918,-0.010655095883462362,7,13CCPS
OTU.1911,,7,13CCPS
OTU.1910,,7,13CCPS
OTU.1913,0.01645247838674746,7,13CCPS
OTU.1912,,7,13CCPS
OTU.1915,-0.040034288165486265,7,13CCPS
OTU.1914,,7,13CCPS
OTU.1917,0.008496020919280589,7,13CCPS
OTU.1916,0.008094883524878194,7,13CCPS
OTU.5078,,7,13CCPS
OTU.5079,,7,13CCPS
OTU.5072,,7,13CCPS
OTU.5073,,7,13CCPS
OTU.5070,,7,13CCPS
OTU.5071,,7,13CCPS
OTU.5406,,7,13CCPS
OTU.5077,,7,13CCPS
OTU.5074,-0.003364356365266774,7,13CCPS
OTU.5075,,7,13CCPS
OTU.643,-0.0007161362116756553,7,13CCPS
OTU.5405,,7,13CCPS
OTU.5115,,7,13CCPS
OTU.5114,,7,13CCPS
OTU.5117,,7,13CCPS
OTU.5116,,7,13CCPS
OTU.5111,,7,13CCPS
OTU.5110,,7,13CCPS
OTU.5113,,7,13CCPS
OTU.5112,,7,13CCPS
OTU.5404,,7,13CCPS
OTU.5119,,7,13CCPS
OTU.5118,,7,13CCPS
OTU.2474,,7,13CCPS
OTU.5403,,7,13CCPS
OTU.5402,,7,13CCPS
OTU.4309,,7,13CCPS
OTU.4308,,7,13CCPS
OTU.4303,,7,13CCPS
OTU.4302,,7,13CCPS
OTU.4301,,7,13CCPS
OTU.4300,,7,13CCPS
OTU.4307,,7,13CCPS
OTU.4306,-0.010012760623465011,7,13CCPS
OTU.4305,,7,13CCPS
OTU.4304,,7,13CCPS
OTU.5401,,7,13CCPS
OTU.5568,,7,13CCPS
OTU.642,0.005043636226969683,7,13CCPS
OTU.5400,,7,13CCPS
OTU.4246,,7,13CCPS
OTU.4247,,7,13CCPS
OTU.4244,,7,13CCPS
OTU.4245,,7,13CCPS
OTU.4242,,7,13CCPS
OTU.4243,,7,13CCPS
OTU.4240,,7,13CCPS
OTU.4241,,7,13CCPS
OTU.4248,,7,13CCPS
OTU.4249,,7,13CCPS
OTU.5564,,7,13CCPS
OTU.5565,,7,13CCPS
OTU.5566,,7,13CCPS
OTU.3218,,7,13CCPS
OTU.3219,-0.011090578343236457,7,13CCPS
OTU.3214,,7,13CCPS
OTU.3215,0.015768676807523363,7,13CCPS
OTU.3216,,7,13CCPS
OTU.3217,,7,13CCPS
OTU.3210,,7,13CCPS
OTU.3211,,7,13CCPS
OTU.3212,,7,13CCPS
OTU.3213,,7,13CCPS
OTU.4938,,7,13CCPS
OTU.4939,,7,13CCPS
OTU.283,0.0005324684766989662,7,13CCPS
OTU.282,,7,13CCPS
OTU.285,0.00909229714838955,7,13CCPS
OTU.284,0.0036412070513109906,7,13CCPS
OTU.287,0.010958526378831657,7,13CCPS
OTU.538,-0.0057454390665199195,7,13CCPS
OTU.537,-0.013974613394440505,7,13CCPS
OTU.4931,-0.0011256247100783767,7,13CCPS
OTU.4932,,7,13CCPS
OTU.4933,,7,13CCPS
OTU.4934,,7,13CCPS
OTU.532,-0.018904282289799124,7,13CCPS
OTU.4936,,7,13CCPS
OTU.4937,,7,13CCPS
OTU.5567,,7,13CCPS
OTU.5560,,7,13CCPS
OTU.5685,,7,13CCPS
OTU.5684,,7,13CCPS
OTU.5687,,7,13CCPS
OTU.5686,,7,13CCPS
OTU.5681,,7,13CCPS
OTU.5680,0.0019332901841841998,7,13CCPS
OTU.5683,,7,13CCPS
OTU.5682,,7,13CCPS
OTU.753,-0.01462103481581245,7,13CCPS
OTU.752,0.009647394592108727,7,13CCPS
OTU.751,-0.0009476193704609503,7,13CCPS
OTU.750,-0.01330225861652723,7,13CCPS
OTU.5689,,7,13CCPS
OTU.5688,,7,13CCPS
OTU.755,,7,13CCPS
OTU.754,0.0008199955966328165,7,13CCPS
OTU.1007,-0.020458112443565657,7,13CCPS
OTU.1006,0.01128448559996409,7,13CCPS
OTU.1005,0.0021887061274603603,7,13CCPS
OTU.4524,-0.0042443133200398275,7,13CCPS
OTU.1003,-0.008333656377291554,7,13CCPS
OTU.4522,,7,13CCPS
OTU.2491,-0.0009335783976915923,7,13CCPS
OTU.1001,-0.00810278135314979,7,13CCPS
OTU.2490,,7,13CCPS
OTU.4520,,7,13CCPS
OTU.2493,,7,13CCPS
OTU.2492,,7,13CCPS
OTU.5447,,7,13CCPS
OTU.5446,,7,13CCPS
OTU.2497,,7,13CCPS
OTU.2879,,7,13CCPS
OTU.2496,,7,13CCPS
OTU.3849,,7,13CCPS
OTU.3848,,7,13CCPS
OTU.4529,0.008643692760283095,7,13CCPS
OTU.3841,,7,13CCPS
OTU.3840,,7,13CCPS
OTU.3843,,7,13CCPS
OTU.3842,,7,13CCPS
OTU.3845,-0.01011093190125556,7,13CCPS
OTU.5449,,7,13CCPS
OTU.3847,,7,13CCPS
OTU.3846,,7,13CCPS
OTU.5448,-0.006166521304582062,7,13CCPS
OTU.5300,,7,13CCPS
OTU.5301,,7,13CCPS
OTU.5302,,7,13CCPS
