"Day","Treatment","OTU","log2FoldChange","lfcSE","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","p","Experiment","sparsity","padj"
3,"13CCPS","OTU.230",0.0795887597690695,0.575908315694666,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA,0.93394314003592,"13CCPS",0.631578947368421,1
3,"13CCPS","OTU.190",0.278246002439028,0.518440816683746,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.901396834483212,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.139",0.547746076709505,0.397087377255873,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.842541500101401,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.281",-0.813589107784403,0.567139275956738,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales",NA,NA,NA,NA,0.999045332538529,"13CCPS",0.631578947368421,1
3,"13CCPS","OTU.374",-0.224367103766341,0.728387849341943,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadales_bacterium",NA,NA,0.946070640378943,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.388",-1.15193829431225,0.722365515464061,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadales_bacterium",NA,NA,0.998165915973146,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.85",-0.188023223474383,0.354026985275134,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,0.999325806809479,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.509",-1.442289463826,0.746611301723849,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,NA,NA,0.999312656304114,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.195",0.2392884459002,0.478085737863075,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.930548565280309,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.1291",-0.707941452772184,0.404063956276354,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,0.999978914528806,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.437",-0.0625425173212446,0.548683040399897,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,NA,NA,0.967084830283319,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.224",-1.04733295762682,0.708391343926541,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.997561283988342,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.180",0.277466016168865,0.596207345713142,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,NA,NA,0.86920836881132,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.56",0.115110946176893,0.413752753175743,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.977790581738834,"13CCPS",0.842105263157895,1
3,"13CCPS","OTU.596",0.522466811287776,0.792920577151093,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,NA,NA,0.703728682335117,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.337",-0.099225895817654,0.742829460437421,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.920459234637749,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.343",1.44544234225338,0.768627335562086,"Bacteria",NA,NA,NA,NA,NA,NA,NA,0.258252898728454,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.674",-0.0922942196884575,0.759133086140206,"Bacteria","Gemmatimonadetes","BD2-11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,0.914468095770446,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.318",-0.419534063092689,0.553782915428271,"Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA,NA,NA,0.993192767075587,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.378",-0.218813846338485,0.600362392064526,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.973902435462876,"13CCPS",0.789473684210526,1
3,"13CCPS","OTU.501",-0.0514888659274738,0.665410977816342,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.933226791060432,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.112",-0.828410946691872,0.401830192943634,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.99999501491632,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.226",-1.31423141103449,0.598012135572946,"Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA,NA,NA,0.999921873821679,"13CCPS",0.789473684210526,1
3,"13CCPS","OTU.258",-1.10794300497885,0.672391702379564,"Bacteria","Actinobacteria","MB-A2-108","uncultured_actinobacterium",NA,NA,NA,NA,0.998877977646494,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.35",-0.5312027264282,0.421024310413775,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.999776365916317,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.431",0.872676798848948,0.606954606128109,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214",NA,NA,NA,0.54860073515152,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.1227",-1.19803996617046,0.738108610012532,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.998168789125304,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.433",0.817198671367498,0.670692834970247,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.576613862528531,"13CCPS",0.631578947368421,1
3,"13CCPS","OTU.409",-0.267828967247795,0.485896368426502,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales",NA,NA,NA,NA,0.993786376970355,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.300",-0.170705448140443,0.62311319399367,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.963547624324414,"13CCPS",0.842105263157895,1
3,"13CCPS","OTU.187",0.200330321091798,0.584326869124597,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.899285412516509,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.542",0.320602157892068,0.499408720456168,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.895057736905723,"13CCPS",0.842105263157895,1
3,"13CCPS","OTU.557",-1.0130981749538,0.752680184350174,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.995391455540232,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.792",-0.440595152733208,0.748504521141671,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae",NA,NA,NA,0.968098874022153,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.743",-1.23645930263617,0.768678238577846,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.997746303806845,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.271",0.198424534632127,0.599455837939228,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter","uncultured_bacterium",NA,0.89406290744078,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.331",-1.45329383918484,0.742169923454871,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.999389418235359,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.682",-0.839202898833347,0.753264163326537,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured_bacterium",NA,NA,0.991130489166024,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.1191",-0.645894885216126,0.745846615971487,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured_Acidimicrobidae_bacterium",NA,NA,0.983636716223747,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.6204",-0.0108547593721332,0.535254803132932,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured",NA,NA,NA,0.963205557000233,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.521",-0.756311362583242,0.718277979676303,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","uncultured_bacterium",NA,0.991132541680292,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.149",-1.09840125075879,0.460217302158636,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia",NA,NA,0.99999558482318,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.270",-0.347357005452591,0.65933666759771,"Bacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea",NA,NA,NA,0.975166460720841,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.403",0.379339783880223,0.630749550966142,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,NA,NA,0.815850383334978,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.2976",-0.385799391962336,0.720818246251405,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Amnibacterium",NA,NA,NA,0.967751930956477,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.462",-0.353355744960835,0.643999698128114,"Bacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Demequina",NA,NA,NA,0.978250145930874,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.4",0.2365713508529,0.164825322286013,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,NA,NA,0.999991799968945,"13CCPS",1,1
3,"13CCPS","OTU.5246",-0.493691305311009,0.574441157388951,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,NA,NA,0.993923037361078,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.37",-0.137518724778498,0.311240085555259,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,NA,NA,0.99975289323469,"13CCPS",1,1
3,"13CCPS","OTU.1841",0.340235898118813,0.427839730541697,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,NA,NA,0.921866955667356,"13CCPS",0.842105263157895,1
3,"13CCPS","OTU.244",-0.309339107638957,0.549524228656611,"Bacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium_",NA,NA,NA,0.988869090594591,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.765",-0.137609243557232,0.505242904423856,"Bacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter",NA,NA,NA,0.984076158464496,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.252",-0.737004019927603,0.463957377223037,"Bacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora",NA,NA,NA,0.999857863996841,"13CCPS",0.842105263157895,1
3,"13CCPS","OTU.5284",0.909441505373874,0.642458999867665,"Bacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola",NA,NA,NA,0.523186528652326,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.1418",0.0171875939861322,0.774059891450088,"Bacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium_",NA,NA,NA,0.885116569189532,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.24",0.170052753770143,0.26150853152404,"Bacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,NA,NA,0.99851228303476,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.303",-0.257480123949339,0.312932444882524,"Bacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter",NA,NA,NA,0.999940548804881,"13CCPS",1,1
3,"13CCPS","OTU.31",-0.426521726630652,0.183936601802902,"Bacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,NA,NA,0.999999999999959,"13CCPS",1,1
3,"13CCPS","OTU.70",-0.392673454796872,0.337526858498587,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter",NA,NA,NA,0.999963836947247,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.1",-0.754609754486387,0.122954471543546,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter",NA,NA,NA,1,"13CCPS",1,1
3,"13CCPS","OTU.201",0.264684177621253,0.362163840562155,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA,NA,NA,0.970180409405417,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.59",-0.756421710977333,0.387378565668116,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","uncultured_bacterium",NA,NA,0.99999450693916,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.488",0.0174303246428325,0.655097035444069,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",NA,NA,NA,0.922003587056546,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.257",2.01182289971374,0.609282006210997,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lentzea",NA,NA,NA,0.0402326278286411,"13CCPS",0.578947368421053,0.700655009166713
3,"13CCPS","OTU.397",-0.150817751856676,0.536684753810721,"Bacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus",NA,NA,NA,0.97958172702382,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.5008",0.473526251430078,0.801054694830747,"Bacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA,NA,NA,0.722678182052493,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.58",-0.48977095425653,0.284374546520225,"Bacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","uncultured_actinobacterium",NA,NA,0.999999781045728,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.186",-0.414165398701847,0.467609785431801,"Bacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA,NA,NA,0.998195614191557,"13CCPS",0.789473684210526,1
3,"13CCPS","OTU.5192",0.641814508958279,0.590346083720214,"Bacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA,NA,NA,0.697291149914712,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.23",-0.561990576410017,0.266747556504996,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA,0.999999992264532,"13CCPS",0.947368421052632,1
3,"13CCPS","OTU.5054",-1.16181379966926,0.476518048194565,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",NA,NA,NA,0.999995178997195,"13CCPS",0.789473684210526,1
3,"13CCPS","OTU.172",0.0709439473415593,0.552499304887675,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA,NA,NA,0.943547037351206,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.4552",-0.735538544456798,0.783223974578307,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA,NA,NA,0.984141890974475,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.260",-0.46192727436306,0.598215599964536,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA,NA,NA,0.990735805825938,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.255",-0.199399359322549,0.722913909310955,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium",NA,NA,NA,0.943577007915643,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.1288",-0.693261878467969,0.683705679810745,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA,NA,NA,0.991775255222012,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.62",-0.144414108260653,0.317667639550178,"Bacteria","Actinobacteria","Frankiales","Nakamurellaceae","Humicoccus",NA,NA,NA,0.999703819578403,"13CCPS",1,1
3,"13CCPS","OTU.4446",-1.4941937072332,0.76721618713206,"Bacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA,NA,NA,0.999267749321047,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.1948",-0.694378097272552,0.530334761606752,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae","uncultured",NA,NA,NA,0.999014647773425,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.498",0.528282324481351,0.635067222613525,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae",NA,NA,NA,NA,0.745057500215583,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.348",-0.7572306097406,0.627694049263771,"Bacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA,NA,NA,0.996683716481856,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.1631",-0.45081625379533,0.723619126109591,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,0.973284951845583,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.608",-0.783358096982574,0.594540886006019,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,0.998193307356978,"13CCPS",0.631578947368421,1
3,"13CCPS","OTU.333",-0.520061794212385,0.573862530485776,"Bacteria","Actinobacteria",NA,NA,NA,NA,NA,NA,0.994707737826135,"13CCPS",0.736842105263158,1
3,"13CCPS","OTU.132",-0.111358058380853,0.274417835146034,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,0.999942375687132,"13CCPS",1,1
3,"13CCPS","OTU.3446",0.15695182151835,0.626481012975673,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,0.896304708628791,"13CCPS",0.684210526315789,1
3,"13CCPS","OTU.350",-0.448878925587455,0.656169699636417,"Bacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA,NA,NA,0.983290480663799,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.3584",-0.696201218779423,0.406232294870226,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA,NA,NA,0.99997378171302,"13CCPS",1,1
3,"13CCPS","OTU.3892",-0.428138052648744,0.431120687348622,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA,NA,NA,0.999286722886561,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.1739",-0.390844838334662,0.650877236178043,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.98006750034595,"13CCPS",0.631578947368421,1
3,"13CCPS","OTU.2168",-1.36192803362084,0.539595261164343,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.999990597786187,"13CCPS",0.842105263157895,1
3,"13CCPS","OTU.524",-1.14747881465996,0.795591170550295,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.995760281769314,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.3755",-1.1956854054304,0.705996120847008,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.998796131801306,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.5952",0.238795106836865,0.79355023660843,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.813857684894277,"13CCPS",0.473684210526316,1
3,"13CCPS","OTU.293",-0.615729996260697,0.494765480284651,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.999206068438608,"13CCPS",0.789473684210526,1
3,"13CCPS","OTU.1391",-1.38763338436417,0.719386368000324,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.999412823976148,"13CCPS",0.578947368421053,1
3,"13CCPS","OTU.385",-1.58977580369284,0.717601849183139,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","uncultured_bacterium",NA,NA,0.99979595703768,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.130",-0.627731489286276,0.381383746811796,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","uncultured_bacterium",NA,NA,0.999981741247292,"13CCPS",0.894736842105263,1
3,"13CCPS","OTU.2790",-1.34164245849266,0.730600031653247,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.999132731663513,"13CCPS",0.526315789473684,1
3,"13CCPS","OTU.151",-0.532102296365225,0.492821597038149,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,0.998654051532545,"13CCPS",0.789473684210526,1
3,"13CCPS","OTU.88",-0.551004354958131,0.358753321142148,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","uncultured_bacterium",NA,NA,0.999985102797649,"13CCPS",1,1
